0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4284713e-06,1.6848323e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00012907376,0.00015223803,0.0,0.0
0.0,0.0,0.0,0.0,1.1562522e-06,0.004282416,0.005050961,0.0,0.0
0.0,0.0,0.0,0.0,0.000104476596,0.052170385,0.061533164,0.0,0.0
0.0,0.0,0.0,0.0,0.0034663298,0.23336928,0.27525097,2.3163436e-06,0.0
0.0,0.0,0.0,0.0,0.042228445,0.38330784,0.4520983,0.00020930011,0.0
0.0,0.0,0.0,0.0,0.18889685,0.23117246,0.2726599,0.0069441693,0.0
0.0,0.0,0.0,0.0,0.3102621,0.051192798,0.06038013,0.08459711,0.0
0.0,0.0,0.0,0.0,0.18711868,0.004162613,0.004909658,0.37842092,0.0
0.0,0.0,0.0,0.0,0.041437156,0.00012428181,0.0001465861,0.62155443,0.0
0.0,0.0,0.0,0.0,0.0033693574,0.0,0.0,0.37485868,0.0
0.0,0.0,0.0,0.0,0.000100597834,0.0,0.0,0.0830119,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006749903,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002015297,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4284713e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00012907376,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.1562522e-06,0.004282416,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.000104476596,0.052170385,1.6848323e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0034663298,0.23336928,0.00015223803,0.0,0.0
0.0,0.0,0.0,0.0,0.042228445,0.38330784,0.005050961,0.0,0.0
0.0,0.0,0.0,0.0,0.18889685,0.23117246,0.061533164,0.0,0.0
7.921328e-07,0.0,2.3163436e-06,0.0,0.3102621,0.051192798,0.27525097,0.0,0.0
7.1575516e-05,0.0,0.00020930011,0.0,0.18711868,0.004162613,0.4520983,0.0,0.0
0.0023747361,0.0,0.0069441693,0.0,0.041437156,0.00012428181,0.2726599,0.0,0.0
0.02893014,0.0,0.08459711,0.0,0.0033693574,0.0,0.06038013,0.0,0.0
0.1294107,0.0,0.37842092,0.0,0.000100597834,0.0,0.004909658,0.0,0.0
0.2125564,0.0,0.62155443,0.0,0.0,0.0,0.00014827093,0.0,0.0
0.1281925,0.0,0.37485868,0.0,0.0,0.0,0.00015223803,0.0,0.0
0.028388038,0.0,0.0830119,0.0,0.0,0.0,0.005050961,0.0,0.0
0.0023083016,0.0,0.006749903,0.0,0.0,0.0,0.061533164,0.0,0.0
6.891823e-05,0.0,0.0002015297,0.0,0.0,0.0,0.27525267,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45225054,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27771086,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1219133,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.28016233,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45239714,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27771086,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1219133,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.28016064,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4522449,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2726599,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06038013,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004909658,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0001465861,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.921328e-07,0.0,0.0,7.5182015e-07,0.0,0.0,1.6848323e-06,0.0,0.0
7.1575516e-05,0.0,0.0,6.7932946e-05,0.0,0.0,0.00015223803,0.0,0.0
0.002375528,0.0,2.3163436e-06,0.0022553862,0.0,0.0,0.005050961,0.0,0.0
0.029001718,0.0,0.00020930011,0.027594468,1.1562522e-06,0.0,0.061533164,0.0,0.0
0.13178623,0.0,0.0069464855,0.12740052,0.000104476596,0.0,0.27525267,0.0,0.0
0.24155812,0.0,0.08480641,0.25890946,0.0034663298,0.0,0.45225054,0.0,0.0
0.2599779,0.0,0.3853651,0.39484403,0.042228445,0.0,0.27771086,0.0,0.0
0.26987457,0.0,0.70615155,0.5555003,0.18889685,0.0,0.1219133,0.0,0.0
0.2599115,0.0,0.7532796,0.47472504,0.3102621,0.0,0.28016233,0.0,0.0
0.24101336,0.0,0.70456636,0.29844552,0.18711868,0.0,0.45239714,0.0,0.0
0.1305008,0.0,0.38160858,0.23306413,0.041437156,0.0,0.27771086,0.0,0.0
0.028456958,0.0,0.08321343,0.12399026,0.0033693574,0.0,0.1219133,0.0,0.0
0.0023083016,0.0,0.006749903,0.027008746,0.000100597834,0.0,0.28016064,0.0,0.0
6.891823e-05,0.0,0.0002015297,0.002190829,0.0,0.0,0.4522466,0.0,0.0
0.0,0.0,0.0,6.541089e-05,0.0,0.0,0.27281213,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.065431096,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06644282,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27539757,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4520983,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2726599,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06038013,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004909658,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0001465861,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6848323e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00015223803,2.3163436e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0050526457,0.00020930011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.061685402,0.0069441693,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.28030193,0.08459711,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.51363146,0.37842092,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.54791087,0.62155443,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5124784,0.37485868,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.27756956,0.0830119,0.0,0.0,0.0,0.0,0.0,0.0
7.921328e-07,0.06052672,0.006749903,0.0,0.0,0.0,0.0,0.0,0.0
7.236765e-05,0.004909658,0.0002015297,0.0,0.0,0.0,0.0,0.0,0.0
0.0024471036,0.0001465861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03137804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16085951,0.0,0.0,0.0,0.0,1.4284713e-06,0.0,0.0,0.0
0.37571907,0.0,0.0,0.0,0.0,0.00012907376,0.0,0.0,0.0
0.5304662,0.0,0.0,0.0,0.0,0.004282416,0.0,0.0,0.0
0.6592632,0.0,0.0,0.0,0.0,0.052170385,0.0,0.0,0.0
0.7423425,0.0,0.0,0.0,0.0,0.23336928,0.0,0.0,0.0
0.62911737,0.0,0.0,0.0,0.0,0.38330784,0.0,0.0,0.0
0.3999022,0.0,0.0,0.0,0.0,0.23117246,0.0,0.0,0.0
0.16126606,0.0,0.0,0.0,0.0,0.051192798,0.0,0.0,0.0
0.030834176,0.0,0.0,0.0,0.0,0.004162613,0.0,0.0,0.0
0.0023772197,0.0,0.0,0.0,0.0,0.00012428181,0.0,0.0,0.0
6.891823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6848323e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00015223803,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005050961,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.061533164,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27525097,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4520983,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2726599,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06038013,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004909658,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0001465861,0.0,0.0
7.921328e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1575516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023747361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02893014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1294107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2125564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12819329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028459612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0046830378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02899906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1294107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2125564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1281925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028388038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023083016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.891823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.921328e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1575516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023747361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02893014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1294107,0.0,0.0,0.0,0.0,0.0,1.6848323e-06,0.0,0.0
0.2125564,0.0,0.0,0.0,0.0,0.0,0.00015223803,0.0,0.0
0.1281925,0.0,0.0,0.0,0.0,0.0,0.005050961,0.0,0.0
0.028388038,0.0,0.0,0.0,0.0,0.0,0.061534848,0.0,6.870983e-07
0.0023083016,0.0,0.0,0.0,0.0,0.0,0.2754032,0.0,6.3459e-05
6.891823e-05,0.0,0.0,0.0,0.0,0.0,0.45714924,0.0,0.0021840225
0.0,0.0,0.0,0.0,0.0,0.0,0.33419305,0.0,0.029213794
0.0,0.0,0.0,0.0,0.0,0.0,0.3356311,0.0,0.16243939
0.0,0.0,0.0,0.0,0.0,0.0,0.45700797,0.0,0.40887448
0.0,0.0,0.0,0.0,0.0,0.0,0.2728082,0.0,0.47993863
0.0,0.0,0.0,0.0,0.0,0.0,0.06053237,0.0,0.24701294
0.0,0.0,0.0,0.0,0.0,0.0,0.009960619,0.0,0.05124996
0.0,0.0,0.0,0.0,0.0,0.0,0.06167975,0.0,0.004064235
0.0,0.0,0.0,0.0,0.0,0.0,0.27525097,0.0,0.000119559736
0.0,0.0,0.0,0.0,0.0,0.0,0.4520983,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2726599,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06038013,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004909658,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0001465861,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4284713e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00012907376,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004282416,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.052170385,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23336928,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.38330784,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23117246,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.051192798,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004162613,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00012428181,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.5182015e-07,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.868476e-05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0023225674,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.029780418,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.15260449,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.35427567,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.47369042,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4731759,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.35254192,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.3163436e-06,0.15086818,0.0,0.0,0.0,0.0,0.0
